id_animal,data_obito,motivo_obito,morreu_fora_do_abrigo,eutanasiado,morto_ao_chegar
62617,None,Ordem Judicial / Determinacao Legal,0,0,0
62618,None,Ordem Judicial / Determinacao Legal,0,0,0
62620,None,Ordem Judicial / Determinacao Legal,0,0,0
62621,None,Ordem Judicial / Determinacao Legal,0,0,0
62622,None,Ordem Judicial / Determinacao Legal,0,0,0
62622,None,Ordem Judicial / Determinacao Legal,0,0,0
62623,None,Ordem Judicial / Determinacao Legal,0,0,0
62624,None,Ordem Judicial / Determinacao Legal,0,0,0
62626,None,Ordem Judicial / Determinacao Legal,0,0,0
62627,None,Ordem Judicial / Determinacao Legal,0,0,0
62627,None,Ordem Judicial / Determinacao Legal,0,0,0
62628,None,Ordem Judicial / Determinacao Legal,0,0,0
62629,None,Ordem Judicial / Determinacao Legal,0,0,0
62630,None,Ordem Judicial / Determinacao Legal,0,0,0
62631,None,Ordem Judicial / Determinacao Legal,0,0,0
62632,None,Ordem Judicial / Determinacao Legal,0,0,0
62632,None,Ordem Judicial / Determinacao Legal,0,0,0
62633,None,Ordem Judicial / Determinacao Legal,0,0,0
62634,None,Ordem Judicial / Determinacao Legal,0,0,0
62635,None,Ordem Judicial / Determinacao Legal,0,0,0
62636,None,Ordem Judicial / Determinacao Legal,0,0,0
62637,None,Ordem Judicial / Determinacao Legal,0,0,0
62638,None,Ordem Judicial / Determinacao Legal,0,0,0
62641,None,Ordem Judicial / Determinacao Legal,0,0,0
62642,None,Ordem Judicial / Determinacao Legal,0,0,0
62643,None,Ordem Judicial / Determinacao Legal,0,0,0
62644,None,Ordem Judicial / Determinacao Legal,0,0,0
62644,None,Ordem Judicial / Determinacao Legal,0,0,0
62644,None,Ordem Judicial / Determinacao Legal,0,0,0
62645,None,Ordem Judicial / Determinacao Legal,0,0,0
62646,None,Ordem Judicial / Determinacao Legal,0,0,0
62647,None,Ordem Judicial / Determinacao Legal,0,0,0
62648,None,Ordem Judicial / Determinacao Legal,0,0,0
62650,None,Ordem Judicial / Determinacao Legal,0,0,0
62650,None,Ordem Judicial / Determinacao Legal,0,0,0
62651,None,Ordem Judicial / Determinacao Legal,0,0,0
62651,None,Ordem Judicial / Determinacao Legal,0,0,0
62652,None,Ordem Judicial / Determinacao Legal,0,0,0
62652,None,Ordem Judicial / Determinacao Legal,0,0,0
62653,None,Ordem Judicial / Determinacao Legal,0,0,0
62653,None,Ordem Judicial / Determinacao Legal,0,0,0
62655,None,Ordem Judicial / Determinacao Legal,0,0,0
62656,None,Ordem Judicial / Determinacao Legal,0,0,0
62656,None,Ordem Judicial / Determinacao Legal,0,0,0
62656,None,Ordem Judicial / Determinacao Legal,0,0,0
62657,None,Ordem Judicial / Determinacao Legal,0,0,0
62658,None,Ordem Judicial / Determinacao Legal,0,0,0
62660,None,Ordem Judicial / Determinacao Legal,0,0,0
62661,None,Ordem Judicial / Determinacao Legal,0,0,0
62661,None,Ordem Judicial / Determinacao Legal,0,0,0
62662,None,Ordem Judicial / Determinacao Legal,0,0,0
62663,None,Ordem Judicial / Determinacao Legal,0,0,0
62664,None,Ordem Judicial / Determinacao Legal,0,0,0
62665,None,Ordem Judicial / Determinacao Legal,0,0,0
62665,None,Ordem Judicial / Determinacao Legal,0,0,0
62666,None,Ordem Judicial / Determinacao Legal,0,0,0
62667,None,Ordem Judicial / Determinacao Legal,0,0,0
62668,None,Ordem Judicial / Determinacao Legal,0,0,0
62676,None,Ordem Judicial / Determinacao Legal,0,0,0
62677,None,Ordem Judicial / Determinacao Legal,0,0,0
62678,None,Ordem Judicial / Determinacao Legal,0,0,0
62679,None,Ordem Judicial / Determinacao Legal,0,0,0
62680,None,Ordem Judicial / Determinacao Legal,0,0,0
62681,None,Ordem Judicial / Determinacao Legal,0,0,0
62682,None,Ordem Judicial / Determinacao Legal,0,0,0
62683,None,Ordem Judicial / Determinacao Legal,0,0,0
62683,None,Ordem Judicial / Determinacao Legal,0,0,0
62684,None,Ordem Judicial / Determinacao Legal,0,0,0
62685,None,Ordem Judicial / Determinacao Legal,0,0,0
62686,None,Ordem Judicial / Determinacao Legal,0,0,0
62688,None,Ordem Judicial / Determinacao Legal,0,0,0
62689,None,Ordem Judicial / Determinacao Legal,0,0,0
62691,None,Ordem Judicial / Determinacao Legal,0,0,0
62691,None,Ordem Judicial / Determinacao Legal,0,0,0
62692,None,Ordem Judicial / Determinacao Legal,0,0,0
62692,None,Ordem Judicial / Determinacao Legal,0,0,0
62693,None,Ordem Judicial / Determinacao Legal,0,0,0
62693,None,Ordem Judicial / Determinacao Legal,0,0,0
62694,None,Ordem Judicial / Determinacao Legal,0,0,0
62694,None,Ordem Judicial / Determinacao Legal,0,0,0
62695,None,Ordem Judicial / Determinacao Legal,0,0,0
62695,None,Ordem Judicial / Determinacao Legal,0,0,0
62695,None,Ordem Judicial / Determinacao Legal,0,0,0
62697,None,Ordem Judicial / Determinacao Legal,0,0,0
62698,None,Ordem Judicial / Determinacao Legal,0,0,0
62699,None,Ordem Judicial / Determinacao Legal,0,0,0
62701,None,Ordem Judicial / Determinacao Legal,0,0,0
62702,None,Ordem Judicial / Determinacao Legal,0,0,0
62703,None,Ordem Judicial / Determinacao Legal,0,0,0
62703,None,Ordem Judicial / Determinacao Legal,0,0,0
62704,None,Ordem Judicial / Determinacao Legal,0,0,0
62704,None,Ordem Judicial / Determinacao Legal,0,0,0
62705,None,Ordem Judicial / Determinacao Legal,0,0,0
62705,None,Ordem Judicial / Determinacao Legal,0,0,0
62706,None,Ordem Judicial / Determinacao Legal,0,0,0
62706,None,Ordem Judicial / Determinacao Legal,0,0,0
62707,None,Ordem Judicial / Determinacao Legal,0,0,0
62707,None,Ordem Judicial / Determinacao Legal,0,0,0
62708,None,Ordem Judicial / Determinacao Legal,0,0,0
62708,None,Ordem Judicial / Determinacao Legal,0,0,0
62709,None,Ordem Judicial / Determinacao Legal,0,0,0
62709,None,Ordem Judicial / Determinacao Legal,0,0,0
62710,None,Ordem Judicial / Determinacao Legal,0,0,0
62710,None,Ordem Judicial / Determinacao Legal,0,0,0
62711,None,Ordem Judicial / Determinacao Legal,0,0,0
62711,None,Ordem Judicial / Determinacao Legal,0,0,0
62712,None,Ordem Judicial / Determinacao Legal,0,0,0
62713,None,Ordem Judicial / Determinacao Legal,0,0,0
62713,None,Ordem Judicial / Determinacao Legal,0,0,0
62714,None,Ordem Judicial / Determinacao Legal,0,0,0
62714,None,Ordem Judicial / Determinacao Legal,0,0,0
62715,None,Ordem Judicial / Determinacao Legal,0,0,0
62715,None,Ordem Judicial / Determinacao Legal,0,0,0
62716,None,Ordem Judicial / Determinacao Legal,0,0,0
62716,None,Ordem Judicial / Determinacao Legal,0,0,0
62716,None,Ordem Judicial / Determinacao Legal,0,0,0
62718,None,Ordem Judicial / Determinacao Legal,0,0,0
62719,None,Ordem Judicial / Determinacao Legal,0,0,0
62720,None,Ordem Judicial / Determinacao Legal,0,0,0
62721,None,Ordem Judicial / Determinacao Legal,0,0,0
62722,None,Ordem Judicial / Determinacao Legal,0,0,0
62722,None,Ordem Judicial / Determinacao Legal,0,0,0
62722,None,Ordem Judicial / Determinacao Legal,0,0,0
62723,None,Ordem Judicial / Determinacao Legal,0,0,0
62724,None,Ordem Judicial / Determinacao Legal,0,0,0
62726,None,Ordem Judicial / Determinacao Legal,0,0,0
62727,None,Ordem Judicial / Determinacao Legal,0,0,0
62729,None,Ordem Judicial / Determinacao Legal,0,0,0
62730,None,Ordem Judicial / Determinacao Legal,0,0,0
62731,None,Ordem Judicial / Determinacao Legal,0,0,0
62732,None,Ordem Judicial / Determinacao Legal,0,0,0
62734,None,Ordem Judicial / Determinacao Legal,0,0,0
62734,None,Ordem Judicial / Determinacao Legal,0,0,0
62735,None,Ordem Judicial / Determinacao Legal,0,0,0
62735,None,Ordem Judicial / Determinacao Legal,0,0,0
62735,None,Ordem Judicial / Determinacao Legal,0,0,0
62736,None,Ordem Judicial / Determinacao Legal,0,0,0
62736,None,Ordem Judicial / Determinacao Legal,0,0,0
62736,None,Ordem Judicial / Determinacao Legal,0,0,0
62737,None,Ordem Judicial / Determinacao Legal,0,0,0
62737,None,Ordem Judicial / Determinacao Legal,0,0,0
62737,None,Ordem Judicial / Determinacao Legal,0,0,0
62738,None,Ordem Judicial / Determinacao Legal,0,0,0
62738,None,Ordem Judicial / Determinacao Legal,0,0,0
62738,None,Ordem Judicial / Determinacao Legal,0,0,0
62739,None,Ordem Judicial / Determinacao Legal,0,0,0
62739,None,Ordem Judicial / Determinacao Legal,0,0,0
62739,None,Ordem Judicial / Determinacao Legal,0,0,0
62741,None,Ordem Judicial / Determinacao Legal,0,0,0
62742,None,Ordem Judicial / Determinacao Legal,0,0,0
62743,None,Ordem Judicial / Determinacao Legal,0,0,0
62748,None,Ordem Judicial / Determinacao Legal,0,0,0
62749,None,Ordem Judicial / Determinacao Legal,0,0,0
62749,None,Ordem Judicial / Determinacao Legal,0,0,0
62750,None,Ordem Judicial / Determinacao Legal,0,0,0
62751,None,Ordem Judicial / Determinacao Legal,0,0,0
62752,None,Ordem Judicial / Determinacao Legal,0,0,0
62752,None,Ordem Judicial / Determinacao Legal,0,0,0
62753,None,Ordem Judicial / Determinacao Legal,0,0,0
62754,None,Ordem Judicial / Determinacao Legal,0,0,0
62756,None,Ordem Judicial / Determinacao Legal,0,0,0
62757,None,Ordem Judicial / Determinacao Legal,0,0,0
62758,None,Ordem Judicial / Determinacao Legal,0,0,0
62758,None,Ordem Judicial / Determinacao Legal,0,0,0
62759,None,Ordem Judicial / Determinacao Legal,0,0,0
62760,None,Ordem Judicial / Determinacao Legal,0,0,0
62762,None,Ordem Judicial / Determinacao Legal,0,0,0
62762,None,Ordem Judicial / Determinacao Legal,0,0,0
62764,None,Ordem Judicial / Determinacao Legal,0,0,0
62773,None,Ordem Judicial / Determinacao Legal,0,0,0
62774,2019-06-29 00:00:00,Tratavel e Gerenciavel,0,1,0
62775,None,Ordem Judicial / Determinacao Legal,0,0,0
62775,None,Ordem Judicial / Determinacao Legal,0,0,0
62776,None,Ordem Judicial / Determinacao Legal,0,0,0
62776,None,Ordem Judicial / Determinacao Legal,0,0,0
62777,None,Ordem Judicial / Determinacao Legal,0,0,0
62777,None,Ordem Judicial / Determinacao Legal,0,0,0
62778,None,Ordem Judicial / Determinacao Legal,0,0,0
62778,None,Ordem Judicial / Determinacao Legal,0,0,0
62779,None,Ordem Judicial / Determinacao Legal,0,0,0
62779,None,Ordem Judicial / Determinacao Legal,0,0,0
62780,None,Ordem Judicial / Determinacao Legal,0,0,0
62780,None,Ordem Judicial / Determinacao Legal,0,0,0
62781,None,Ordem Judicial / Determinacao Legal,0,0,0
62782,None,Ordem Judicial / Determinacao Legal,0,0,0
62783,None,Ordem Judicial / Determinacao Legal,0,0,0
62785,None,Ordem Judicial / Determinacao Legal,0,0,0
62785,None,Ordem Judicial / Determinacao Legal,0,0,0
62786,None,Ordem Judicial / Determinacao Legal,0,0,0
62786,None,Ordem Judicial / Determinacao Legal,0,0,0
62787,None,Ordem Judicial / Determinacao Legal,0,0,0
62787,None,Ordem Judicial / Determinacao Legal,0,0,0
62788,None,Ordem Judicial / Determinacao Legal,0,0,0
62789,None,Ordem Judicial / Determinacao Legal,0,0,0
62789,None,Ordem Judicial / Determinacao Legal,0,0,0
62789,None,Ordem Judicial / Determinacao Legal,0,0,0
62790,None,Ordem Judicial / Determinacao Legal,0,0,0
62791,None,Ordem Judicial / Determinacao Legal,0,0,0
62792,None,Ordem Judicial / Determinacao Legal,0,0,0
62794,None,Ordem Judicial / Determinacao Legal,0,0,0
62795,None,Ordem Judicial / Determinacao Legal,0,0,0
62796,None,Ordem Judicial / Determinacao Legal,0,0,0
62797,None,Ordem Judicial / Determinacao Legal,0,0,0
62798,None,Ordem Judicial / Determinacao Legal,0,0,0
62802,None,Ordem Judicial / Determinacao Legal,0,0,0
62803,None,Ordem Judicial / Determinacao Legal,0,0,0
62804,None,Ordem Judicial / Determinacao Legal,0,0,0
62804,None,Ordem Judicial / Determinacao Legal,0,0,0
62805,2019-04-24 00:00:00,Intratavel / Ingerenciavel,0,1,0
62806,None,Ordem Judicial / Determinacao Legal,0,0,0
62807,None,Ordem Judicial / Determinacao Legal,0,0,0
62810,2019-04-16 00:00:00,Falecimento sob Cuidados,0,0,0
62811,None,Ordem Judicial / Determinacao Legal,0,0,0
62813,None,Ordem Judicial / Determinacao Legal,0,0,0
62813,None,Ordem Judicial / Determinacao Legal,0,0,0
62814,None,Ordem Judicial / Determinacao Legal,0,0,0
62814,None,Ordem Judicial / Determinacao Legal,0,0,0
62815,None,Ordem Judicial / Determinacao Legal,0,0,0
62815,None,Ordem Judicial / Determinacao Legal,0,0,0
62817,None,Ordem Judicial / Determinacao Legal,0,0,0
62817,None,Ordem Judicial / Determinacao Legal,0,0,0
62818,None,Ordem Judicial / Determinacao Legal,0,0,0
62819,None,Ordem Judicial / Determinacao Legal,0,0,0
62820,None,Ordem Judicial / Determinacao Legal,0,0,0
62821,None,Ordem Judicial / Determinacao Legal,0,0,0
62822,None,Ordem Judicial / Determinacao Legal,0,0,0
62822,None,Ordem Judicial / Determinacao Legal,0,0,0
62825,None,Ordem Judicial / Determinacao Legal,0,0,0
62826,None,Ordem Judicial / Determinacao Legal,0,0,0
62829,None,Ordem Judicial / Determinacao Legal,0,0,0
62830,None,Ordem Judicial / Determinacao Legal,0,0,0
62831,None,Ordem Judicial / Determinacao Legal,0,0,0
62831,None,Ordem Judicial / Determinacao Legal,0,0,0
62832,None,Ordem Judicial / Determinacao Legal,0,0,0
62832,None,Ordem Judicial / Determinacao Legal,0,0,0
62833,None,Ordem Judicial / Determinacao Legal,0,0,0
62833,None,Ordem Judicial / Determinacao Legal,0,0,0
62835,None,Ordem Judicial / Determinacao Legal,0,0,0
62836,None,Ordem Judicial / Determinacao Legal,0,0,0
62837,None,Ordem Judicial / Determinacao Legal,0,0,0
62837,None,Ordem Judicial / Determinacao Legal,0,0,0
62838,None,Ordem Judicial / Determinacao Legal,0,0,0
62840,None,Ordem Judicial / Determinacao Legal,0,0,0
62840,None,Ordem Judicial / Determinacao Legal,0,0,0
62840,None,Ordem Judicial / Determinacao Legal,0,0,0
62841,None,Ordem Judicial / Determinacao Legal,0,0,0
62841,None,Ordem Judicial / Determinacao Legal,0,0,0
62842,None,Ordem Judicial / Determinacao Legal,0,0,0
62842,None,Ordem Judicial / Determinacao Legal,0,0,0
62843,None,Ordem Judicial / Determinacao Legal,0,0,0
62845,None,Ordem Judicial / Determinacao Legal,0,0,0
62845,None,Ordem Judicial / Determinacao Legal,0,0,0
62846,None,Ordem Judicial / Determinacao Legal,0,0,0
62846,None,Ordem Judicial / Determinacao Legal,0,0,0
62847,None,Ordem Judicial / Determinacao Legal,0,0,0
62847,None,Ordem Judicial / Determinacao Legal,0,0,0
62848,None,Ordem Judicial / Determinacao Legal,0,0,0
62848,None,Ordem Judicial / Determinacao Legal,0,0,0
62849,None,Ordem Judicial / Determinacao Legal,0,0,0
62849,None,Ordem Judicial / Determinacao Legal,0,0,0
62850,None,Ordem Judicial / Determinacao Legal,0,0,0
62850,None,Ordem Judicial / Determinacao Legal,0,0,0
62851,None,Ordem Judicial / Determinacao Legal,0,0,0
62851,None,Ordem Judicial / Determinacao Legal,0,0,0
62852,None,Ordem Judicial / Determinacao Legal,0,0,0
62852,None,Ordem Judicial / Determinacao Legal,0,0,0
62854,None,Ordem Judicial / Determinacao Legal,0,0,0
62854,None,Ordem Judicial / Determinacao Legal,0,0,0
62855,None,Ordem Judicial / Determinacao Legal,0,0,0
62855,None,Ordem Judicial / Determinacao Legal,0,0,0
62856,None,Ordem Judicial / Determinacao Legal,0,0,0
62856,None,Ordem Judicial / Determinacao Legal,0,0,0
62857,None,Ordem Judicial / Determinacao Legal,0,0,0
62857,None,Ordem Judicial / Determinacao Legal,0,0,0
62858,None,Ordem Judicial / Determinacao Legal,0,0,0
62858,None,Ordem Judicial / Determinacao Legal,0,0,0
62859,None,Ordem Judicial / Determinacao Legal,0,0,0
62859,None,Ordem Judicial / Determinacao Legal,0,0,0
62863,None,Ordem Judicial / Determinacao Legal,0,0,0
62864,2019-04-18 00:00:00,Falecimento sob Cuidados,0,0,0
62865,None,Ordem Judicial / Determinacao Legal,0,0,0
62866,None,Ordem Judicial / Determinacao Legal,0,0,0
62867,2019-05-03 00:00:00,Falecimento sob Cuidados,0,0,0
62867,2019-05-03 00:00:00,Falecimento sob Cuidados,0,0,0
62870,None,Ordem Judicial / Determinacao Legal,0,0,0
62871,None,Ordem Judicial / Determinacao Legal,0,0,0
62871,None,Ordem Judicial / Determinacao Legal,0,0,0
62872,None,Ordem Judicial / Determinacao Legal,0,0,0
62872,None,Ordem Judicial / Determinacao Legal,0,0,0
62873,None,Ordem Judicial / Determinacao Legal,0,0,0
62873,None,Ordem Judicial / Determinacao Legal,0,0,0
62874,None,Ordem Judicial / Determinacao Legal,0,0,0
62874,None,Ordem Judicial / Determinacao Legal,0,0,0
62875,None,Ordem Judicial / Determinacao Legal,0,0,0
62875,None,Ordem Judicial / Determinacao Legal,0,0,0
62876,None,Ordem Judicial / Determinacao Legal,0,0,0
62876,None,Ordem Judicial / Determinacao Legal,0,0,0
62877,None,Ordem Judicial / Determinacao Legal,0,0,0
62877,None,Ordem Judicial / Determinacao Legal,0,0,0
62878,None,Ordem Judicial / Determinacao Legal,0,0,0
62878,None,Ordem Judicial / Determinacao Legal,0,0,0
62879,None,Ordem Judicial / Determinacao Legal,0,0,0
62879,None,Ordem Judicial / Determinacao Legal,0,0,0
62880,None,Ordem Judicial / Determinacao Legal,0,0,0
62880,None,Ordem Judicial / Determinacao Legal,0,0,0
62881,None,Ordem Judicial / Determinacao Legal,0,0,0
62882,None,Ordem Judicial / Determinacao Legal,0,0,0
62883,None,Ordem Judicial / Determinacao Legal,0,0,0
62883,None,Ordem Judicial / Determinacao Legal,0,0,0
62883,None,Ordem Judicial / Determinacao Legal,0,0,0
62884,None,Ordem Judicial / Determinacao Legal,0,0,0
62884,None,Ordem Judicial / Determinacao Legal,0,0,0
62884,None,Ordem Judicial / Determinacao Legal,0,0,0
62885,None,Ordem Judicial / Determinacao Legal,0,0,0
62885,None,Ordem Judicial / Determinacao Legal,0,0,0
62885,None,Ordem Judicial / Determinacao Legal,0,0,0
62886,None,Ordem Judicial / Determinacao Legal,0,0,0
62888,None,Ordem Judicial / Determinacao Legal,0,0,0
62889,None,Ordem Judicial / Determinacao Legal,0,0,0
62889,None,Ordem Judicial / Determinacao Legal,0,0,0
62891,None,Ordem Judicial / Determinacao Legal,0,0,0
62892,None,Ordem Judicial / Determinacao Legal,0,0,0
62893,None,Ordem Judicial / Determinacao Legal,0,0,0
62894,2019-04-20 00:00:00,Falecimento sob Cuidados,0,0,0
62895,None,Ordem Judicial / Determinacao Legal,0,0,0
62896,None,Ordem Judicial / Determinacao Legal,0,0,0
62897,None,Ordem Judicial / Determinacao Legal,0,0,0
62898,None,Ordem Judicial / Determinacao Legal,0,0,0
62899,None,Ordem Judicial / Determinacao Legal,0,0,0
62900,None,Ordem Judicial / Determinacao Legal,0,0,0
62902,None,Ordem Judicial / Determinacao Legal,0,0,0
62904,None,Ordem Judicial / Determinacao Legal,0,0,0
62904,None,Ordem Judicial / Determinacao Legal,0,0,0
62906,None,Ordem Judicial / Determinacao Legal,0,0,0
62907,None,Ordem Judicial / Determinacao Legal,0,0,0
62908,None,Ordem Judicial / Determinacao Legal,0,0,0
62909,None,Ordem Judicial / Determinacao Legal,0,0,0
62910,None,Ordem Judicial / Determinacao Legal,0,0,0
62910,None,Ordem Judicial / Determinacao Legal,0,0,0
62911,None,Ordem Judicial / Determinacao Legal,0,0,0
62911,None,Ordem Judicial / Determinacao Legal,0,0,0
62912,None,Ordem Judicial / Determinacao Legal,0,0,0
62913,None,Ordem Judicial / Determinacao Legal,0,0,0
62914,None,Ordem Judicial / Determinacao Legal,0,0,0
62914,None,Ordem Judicial / Determinacao Legal,0,0,0
62914,None,Ordem Judicial / Determinacao Legal,0,0,0
62915,None,Ordem Judicial / Determinacao Legal,0,0,0
62915,None,Ordem Judicial / Determinacao Legal,0,0,0
62915,None,Ordem Judicial / Determinacao Legal,0,0,0
62915,None,Ordem Judicial / Determinacao Legal,0,0,0
62916,None,Ordem Judicial / Determinacao Legal,0,0,0
62916,None,Ordem Judicial / Determinacao Legal,0,0,0
62916,None,Ordem Judicial / Determinacao Legal,0,0,0
62916,None,Ordem Judicial / Determinacao Legal,0,0,0
62917,None,Ordem Judicial / Determinacao Legal,0,0,0
62918,None,Ordem Judicial / Determinacao Legal,0,0,0
62920,None,Ordem Judicial / Determinacao Legal,0,0,0
62921,None,Ordem Judicial / Determinacao Legal,0,0,0
62922,None,Ordem Judicial / Determinacao Legal,0,0,0
62923,None,Ordem Judicial / Determinacao Legal,0,0,0
62925,None,Ordem Judicial / Determinacao Legal,0,0,0
62926,None,Ordem Judicial / Determinacao Legal,0,0,0
62926,None,Ordem Judicial / Determinacao Legal,0,0,0
62927,None,Ordem Judicial / Determinacao Legal,0,0,0
62928,None,Ordem Judicial / Determinacao Legal,0,0,0
62929,None,Ordem Judicial / Determinacao Legal,0,0,0
62929,None,Ordem Judicial / Determinacao Legal,0,0,0
62929,None,Ordem Judicial / Determinacao Legal,0,0,0
62932,None,Ordem Judicial / Determinacao Legal,0,0,0
62933,None,Ordem Judicial / Determinacao Legal,0,0,0
62934,None,Ordem Judicial / Determinacao Legal,0,0,0
62935,None,Ordem Judicial / Determinacao Legal,0,0,0
62936,None,Ordem Judicial / Determinacao Legal,0,0,0
62937,None,Ordem Judicial / Determinacao Legal,0,0,0
62938,None,Ordem Judicial / Determinacao Legal,0,0,0
62939,None,Ordem Judicial / Determinacao Legal,0,0,0
62940,None,Ordem Judicial / Determinacao Legal,0,0,0
62940,None,Ordem Judicial / Determinacao Legal,0,0,0
62941,None,Ordem Judicial / Determinacao Legal,0,0,0
62943,None,Ordem Judicial / Determinacao Legal,0,0,0
62944,None,Ordem Judicial / Determinacao Legal,0,0,0
62945,None,Ordem Judicial / Determinacao Legal,0,0,0
62946,None,Ordem Judicial / Determinacao Legal,0,0,0
62947,None,Ordem Judicial / Determinacao Legal,0,0,0
62948,None,Ordem Judicial / Determinacao Legal,0,0,0
62950,None,Ordem Judicial / Determinacao Legal,0,0,0
62952,None,Ordem Judicial / Determinacao Legal,0,0,0
62953,None,Ordem Judicial / Determinacao Legal,0,0,0
62954,None,Ordem Judicial / Determinacao Legal,0,0,0
62958,None,Ordem Judicial / Determinacao Legal,0,0,0
62958,None,Ordem Judicial / Determinacao Legal,0,0,0
62958,None,Ordem Judicial / Determinacao Legal,0,0,0
62959,None,Ordem Judicial / Determinacao Legal,0,0,0
62959,None,Ordem Judicial / Determinacao Legal,0,0,0
62959,None,Ordem Judicial / Determinacao Legal,0,0,0
62960,None,Ordem Judicial / Determinacao Legal,0,0,0
62960,None,Ordem Judicial / Determinacao Legal,0,0,0
62960,None,Ordem Judicial / Determinacao Legal,0,0,0
62961,None,Ordem Judicial / Determinacao Legal,0,0,0
62961,None,Ordem Judicial / Determinacao Legal,0,0,0
62961,None,Ordem Judicial / Determinacao Legal,0,0,0
62961,None,Ordem Judicial / Determinacao Legal,0,0,0
62961,None,Ordem Judicial / Determinacao Legal,0,0,0
62962,None,Ordem Judicial / Determinacao Legal,0,0,0
62962,None,Ordem Judicial / Determinacao Legal,0,0,0
62962,None,Ordem Judicial / Determinacao Legal,0,0,0
62962,None,Ordem Judicial / Determinacao Legal,0,0,0
62963,None,Ordem Judicial / Determinacao Legal,0,0,0
62963,None,Ordem Judicial / Determinacao Legal,0,0,0
62963,None,Ordem Judicial / Determinacao Legal,0,0,0
62964,None,Ordem Judicial / Determinacao Legal,0,0,0
62964,None,Ordem Judicial / Determinacao Legal,0,0,0
62964,None,Ordem Judicial / Determinacao Legal,0,0,0
62965,None,Ordem Judicial / Determinacao Legal,0,0,0
62969,None,Ordem Judicial / Determinacao Legal,0,0,0
62970,None,Ordem Judicial / Determinacao Legal,0,0,0
62971,None,Ordem Judicial / Determinacao Legal,0,0,0
62971,None,Ordem Judicial / Determinacao Legal,0,0,0
62972,None,Ordem Judicial / Determinacao Legal,0,0,0
62973,None,Ordem Judicial / Determinacao Legal,0,0,0
62975,None,Ordem Judicial / Determinacao Legal,0,0,0
62976,None,Ordem Judicial / Determinacao Legal,0,0,0
62977,None,Ordem Judicial / Determinacao Legal,0,0,0
62978,None,Ordem Judicial / Determinacao Legal,0,0,0
62980,None,Ordem Judicial / Determinacao Legal,0,0,0
62981,None,Ordem Judicial / Determinacao Legal,0,0,0
62984,None,Ordem Judicial / Determinacao Legal,0,0,0
62985,None,Ordem Judicial / Determinacao Legal,0,0,0
62986,None,Ordem Judicial / Determinacao Legal,0,0,0
62987,None,Ordem Judicial / Determinacao Legal,0,0,0
62989,None,Ordem Judicial / Determinacao Legal,0,0,0
62990,None,Ordem Judicial / Determinacao Legal,0,0,0
62993,None,Ordem Judicial / Determinacao Legal,0,0,0
62996,None,Ordem Judicial / Determinacao Legal,0,0,0
62997,None,Ordem Judicial / Determinacao Legal,0,0,0
62999,None,Ordem Judicial / Determinacao Legal,0,0,0
63000,None,Ordem Judicial / Determinacao Legal,0,0,0
63000,None,Ordem Judicial / Determinacao Legal,0,0,0
63001,None,Ordem Judicial / Determinacao Legal,0,0,0
63002,None,Ordem Judicial / Determinacao Legal,0,0,0
63003,2019-08-27 00:00:00,Intratavel / Ingerenciavel,0,1,0
63003,2019-08-27 00:00:00,Intratavel / Ingerenciavel,0,1,0
63004,None,Ordem Judicial / Determinacao Legal,0,0,0
63005,None,Ordem Judicial / Determinacao Legal,0,0,0
63006,None,Ordem Judicial / Determinacao Legal,0,0,0
63008,None,Ordem Judicial / Determinacao Legal,0,0,0
63008,None,Ordem Judicial / Determinacao Legal,0,0,0
63009,None,Ordem Judicial / Determinacao Legal,0,0,0
63009,None,Ordem Judicial / Determinacao Legal,0,0,0
63010,None,Ordem Judicial / Determinacao Legal,0,0,0
63011,None,Ordem Judicial / Determinacao Legal,0,0,0
63012,None,Ordem Judicial / Determinacao Legal,0,0,0
63013,None,Ordem Judicial / Determinacao Legal,0,0,0
63014,None,Ordem Judicial / Determinacao Legal,0,0,0
63015,None,Ordem Judicial / Determinacao Legal,0,0,0
63016,None,Ordem Judicial / Determinacao Legal,0,0,0
63017,None,Ordem Judicial / Determinacao Legal,0,0,0
63018,None,Ordem Judicial / Determinacao Legal,0,0,0
63019,None,Ordem Judicial / Determinacao Legal,0,0,0
63020,None,Ordem Judicial / Determinacao Legal,0,0,0
63021,None,Ordem Judicial / Determinacao Legal,0,0,0
63021,None,Ordem Judicial / Determinacao Legal,0,0,0
63023,2019-06-29 00:00:00,Intratavel / Ingerenciavel,0,1,0
63023,2019-06-29 00:00:00,Intratavel / Ingerenciavel,0,1,0
63023,2019-06-29 00:00:00,Intratavel / Ingerenciavel,0,1,0
63025,None,Ordem Judicial / Determinacao Legal,0,0,0
63026,None,Ordem Judicial / Determinacao Legal,0,0,0
63026,None,Ordem Judicial / Determinacao Legal,0,0,0
63027,None,Ordem Judicial / Determinacao Legal,0,0,0
63027,None,Ordem Judicial / Determinacao Legal,0,0,0
63028,None,Ordem Judicial / Determinacao Legal,0,0,0
63028,None,Ordem Judicial / Determinacao Legal,0,0,0
63029,None,Ordem Judicial / Determinacao Legal,0,0,0
63029,None,Ordem Judicial / Determinacao Legal,0,0,0
63030,None,Ordem Judicial / Determinacao Legal,0,0,0
63033,2019-05-04 00:00:00,Falecimento sob Cuidados,0,0,0
63034,None,Ordem Judicial / Determinacao Legal,0,0,0
