id_animal,data_entrada,motivo_entrada,transferencia,codigo_abrigo,localizacao,data_movimentacao,tipo_movimentacao,adocao_teste,data_retorno,motivo_retorno
63565,2019-06-14 18:04:35,Incompativel com Estilo de Vida do Tutor,0,D1906831,Cães Adotaveis,2019-06-27 00:00:00,Adocao,0.0,None,Animal Errante
63566,2019-06-14 18:35:07,Mudança,0,D1906832,Sala de Caes C,2019-06-29 00:00:00,Adocao,0.0,None,Animal Errante
63567,2019-06-14 18:35:07,Mudança,0,D1906833,Cães Adotaveis,2019-06-29 00:00:00,Adocao,0.0,None,Animal Errante
63570,2019-06-15 12:14:44,Animal Errante,0,C1906832,"Gatos Adotaveis, Colonia Média",2019-07-29 00:00:00,Adocao,0.0,None,Animal Errante
63571,2019-06-15 12:22:59,Moradia Inadequada,0,C1906834,"Gatos Adotaveis, Canis",2019-06-26 00:00:00,Adocao,0.0,None,Animal Errante
63572,2019-06-15 12:26:35,Moradia Inadequada,0,C1906835,"Gatos Adotaveis, Canis",2019-08-17 00:00:00,Adocao,0.0,None,Animal Errante
63573,2019-06-15 14:40:05,Incompativel com Estilo de Vida do Tutor,0,H1906836,Sala de Pequenos Animais,2019-06-29 00:00:00,Transferencia,0.0,None,Animal Errante
63578,2019-06-16 13:10:35,Animal Errante,0,D1906839,Sala de Caes B,2019-06-17 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63579,2019-06-16 14:19:17,Animal Errante,0,C1906990,"Gatos Adotaveis, Colonia de Vidro",2019-06-19 00:00:00,Lar Temporario,0.0,2019-07-02 00:00:00,Animal Errante
63579,2019-06-16 14:19:17,Animal Errante,0,C1906990,"Gatos Adotaveis, Colonia de Vidro",2019-07-25 00:00:00,Adocao,0.0,None,Animal Errante
63580,2019-06-16 14:37:05,Animal Errante,0,D1906840,Sala de Caes D,2019-06-23 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63581,2019-06-16 19:35:39,Animal Errante,0,D1906841,Sala de Caes C,2019-06-18 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63585,2019-06-17 09:48:44,Animal Errante,0,D1906842,Cães Adotaveis,2019-06-29 00:00:00,Adocao,0.0,None,Animal Errante
63586,2019-06-17 11:00:45,Animal Errante,0,D1906843,Sala de Caes C,2019-06-18 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63587,2019-06-17 11:17:38,Animal Errante,0,C1906845,Sala de Gatos A,2019-06-20 00:00:00,Lar Temporario,0.0,2019-06-25 00:00:00,Animal Errante
63587,2019-06-17 11:17:38,Animal Errante,0,C1906845,Sala de Gatos A,2019-06-25 00:00:00,Lar Temporario,0.0,None,Animal Errante
63588,2019-06-17 12:07:52,Alergias,0,C1906840,"Gatos Adotaveis, Colonia Média",2019-08-02 00:00:00,Adocao,0.0,None,Animal Errante
63590,2019-06-17 12:19:42,Animal Errante,0,H1906845,Recepcao,2019-07-02 00:00:00,Adocao,0.0,None,Animal Errante
63591,2019-06-17 13:25:51,Animal Errante,0,C1906846,"Gatos Adotaveis, Canis",2019-07-07 00:00:00,Adocao,0.0,None,Animal Errante
63593,2019-06-17 13:56:52,Animal Errante,0,C1906848,Sala de Gatos A,2019-06-28 00:00:00,Lar Temporario,0.0,None,Animal Errante
63594,2019-06-17 15:16:12,Animal Errante,0,D1906849,Sala de Caes A,2019-06-18 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63596,2019-06-17 16:11:29,Animal Errante,0,D1906851,Cães Adotaveis,2019-07-01 00:00:00,Adocao,0.0,None,Animal Errante
63600,2019-06-19 08:59:32,Animal Errante,0,C1906852,Sala de Gatos C,2019-07-02 00:00:00,Adocao,0.0,None,Animal Errante
63601,2019-06-19 12:06:34,Animal Errante,0,D1906848,Cães Adotaveis,2019-07-08 00:00:00,Adocao,0.0,2019-07-19 00:00:00,Retorno Pos-Adocao - Comportamento
63601,2019-06-19 12:06:34,Animal Errante,0,D1906848,Cães Adotaveis,2019-08-13 00:00:00,Adocao,0.0,None,Animal Errante
63602,2019-06-19 12:43:39,Animal Errante,0,D1906853,Recepcao,2019-07-03 00:00:00,Lar Temporario,0.0,2019-07-16 00:00:00,Animal Errante
63602,2019-06-19 12:43:39,Animal Errante,0,D1906853,Recepcao,2019-07-17 00:00:00,Lar Temporario,0.0,2019-07-23 00:00:00,Animal Errante
63602,2019-06-19 12:43:39,Animal Errante,0,D1906853,Recepcao,2019-07-23 00:00:00,Adocao,0.0,None,Animal Errante
63607,2019-06-19 17:19:59,Animal Errante,0,D1906854,Cães Adotaveis,2019-07-05 00:00:00,Adocao,0.0,None,Animal Errante
63608,2019-06-19 17:19:59,Animal Errante,0,D1906856,Cães Adotaveis,2019-06-29 00:00:00,Adocao,0.0,None,Animal Errante
63609,2019-06-19 17:19:59,Animal Errante,0,D1906857,Cães Adotaveis,2019-06-30 00:00:00,Adocao,0.0,None,Animal Errante
63610,2019-06-19 17:19:59,Animal Errante,0,D1906858,Cães Adotaveis,2019-06-28 00:00:00,Adocao,0.0,None,Animal Errante
63621,2019-06-20 13:15:43,Doente / Ferido,0,C1906849,"Colonia Adotavel, Janela",2019-06-22 00:00:00,Lar Temporario,0.0,2019-06-23 00:00:00,Animal Errante
63621,2019-06-20 13:15:43,Doente / Ferido,0,C1906849,"Colonia Adotavel, Janela",2019-06-23 00:00:00,Lar Temporario,0.0,2019-07-12 00:00:00,Animal Errante
63621,2019-06-20 13:15:43,Doente / Ferido,0,C1906849,"Colonia Adotavel, Janela",2019-07-13 00:00:00,Adocao,0.0,None,Animal Errante
63623,2019-06-20 13:51:27,Entrega de Ninhada,0,C1906851,"Gatos Adotaveis, Colonia Pequena",2019-06-24 00:00:00,Lar Temporario,0.0,2019-07-11 00:00:00,Animal Errante
63623,2019-06-20 13:51:27,Entrega de Ninhada,0,C1906851,"Gatos Adotaveis, Colonia Pequena",2019-07-20 00:00:00,Adocao,0.0,None,Animal Errante
63624,2019-06-20 13:51:27,Entrega de Ninhada,0,C1906853,"Colonia Adotavel, Janela",2019-06-24 00:00:00,Lar Temporario,0.0,2019-07-11 00:00:00,Animal Errante
63624,2019-06-20 13:51:27,Entrega de Ninhada,0,C1906853,"Colonia Adotavel, Janela",2019-07-20 00:00:00,Adocao,0.0,2019-08-03 00:00:00,Incompativel com Outros Animais
63624,2019-06-20 13:51:27,Entrega de Ninhada,0,C1906853,"Colonia Adotavel, Janela",2019-08-08 00:00:00,Adocao,0.0,None,Animal Errante
63625,2019-06-20 13:51:27,Entrega de Ninhada,0,C1906855,"Gatos Adotaveis, Colonia Pequena",2019-06-24 00:00:00,Lar Temporario,0.0,2019-07-11 00:00:00,Animal Errante
63625,2019-06-20 13:51:27,Entrega de Ninhada,0,C1906855,"Gatos Adotaveis, Colonia Pequena",2019-07-20 00:00:00,Adocao,0.0,None,Animal Errante
63626,2019-06-20 14:06:11,Mudança,0,D1906859,Sala de Caes D,2019-07-05 00:00:00,Lar Temporario,0.0,2019-07-11 00:00:00,Animal Errante
63626,2019-06-20 14:06:11,Mudança,0,D1906859,Sala de Caes D,2019-07-11 00:00:00,Adocao,0.0,None,Animal Errante
63627,2019-06-20 14:24:54,Mudança,0,C1906863,"Gatos Adotaveis, Colonia Média",2019-06-27 00:00:00,Adocao,0.0,None,Animal Errante
63628,2019-06-20 14:28:19,Mudança,0,C1906864,"Gatos Adotaveis, Canis",2019-07-05 00:00:00,Adocao,0.0,2019-07-06 00:00:00,Incompativel com Outros Animais
63628,2019-06-20 14:28:19,Mudança,0,C1906864,"Gatos Adotaveis, Canis",2019-08-17 00:00:00,Adocao,0.0,None,Animal Errante
63629,2019-06-20 15:11:43,Incompativel com Estilo de Vida do Tutor,0,D1906865,Cães Adotaveis,2019-06-26 00:00:00,Adocao,0.0,None,Animal Errante
63631,2019-06-20 15:42:15,Entrega de Ninhada,0,C1906865,"Colonia Adotavel, Janela",2019-06-22 00:00:00,Lar Temporario,0.0,2019-08-26 00:00:00,Animal Errante
63632,2019-06-20 15:42:15,Entrega de Ninhada,0,C1906866,"Colonia Adotavel, Janela",2019-06-22 00:00:00,Lar Temporario,0.0,2019-08-26 00:00:00,Animal Errante
63632,2019-06-20 15:42:15,Entrega de Ninhada,0,C1906866,"Colonia Adotavel, Janela",2019-08-30 00:00:00,Adocao,0.0,None,Animal Errante
63633,2019-06-20 15:42:15,Entrega de Ninhada,0,C1906867,"Colonia Adotavel, Janela",2019-06-22 00:00:00,Lar Temporario,0.0,2019-08-26 00:00:00,Animal Errante
63633,2019-06-20 15:42:15,Entrega de Ninhada,0,C1906867,"Colonia Adotavel, Janela",2019-08-30 00:00:00,Adocao,0.0,None,Animal Errante
63634,2019-06-20 15:42:15,Entrega de Ninhada,0,C1906868,"Gatos Adotaveis, Colonia Grande",2019-06-22 00:00:00,Lar Temporario,0.0,2019-08-26 00:00:00,Animal Errante
63635,2019-06-20 15:49:53,Animal Errante,0,C1906869,"Gatos Adotaveis, Canis",2019-06-21 00:00:00,Lar Temporario,0.0,2019-07-05 00:00:00,Animal Errante
63635,2019-06-20 15:49:53,Animal Errante,0,C1906869,"Gatos Adotaveis, Canis",2019-07-12 00:00:00,Adocao,0.0,None,Animal Errante
63636,2019-06-20 16:25:10,Incompativel com Estilo de Vida do Tutor,0,D1906867,Cães Adotaveis,2019-06-29 00:00:00,Adocao,0.0,None,Animal Errante
63637,2019-06-20 16:48:38,Animal Errante,0,D1906870,"Sala de Entrada, Caes",2019-06-20 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63638,2019-06-21 11:18:22,Animal Errante,0,D1906863,Sala de Caes A,2019-06-24 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63639,2019-06-21 11:57:23,Animal Errante,0,H1906864,Sala de Pequenos Animais,2019-07-03 00:00:00,Adocao,0.0,None,Animal Errante
63640,2019-06-21 12:02:38,Animal Errante,0,C1906871,"Gatos Adotaveis, Colonia Grande",2019-07-06 00:00:00,Adocao,0.0,None,Animal Errante
63641,2019-06-21 12:09:48,Problemas com Proprietario do Imovel,0,C1906870,"Sala de Entrada, Felinos",2019-06-21 00:00:00,Transferencia,0.0,None,Animal Errante
63643,2019-06-21 13:50:36,Incapacidade Financeira,0,D1906871,"Isolamento, Caes",2019-07-30 00:00:00,Lar Temporario,0.0,2019-08-02 00:00:00,Animal Errante
63643,2019-06-21 13:50:36,Incapacidade Financeira,0,D1906871,"Isolamento, Caes",2019-08-09 00:00:00,Adocao,0.0,None,Animal Errante
63645,2019-06-21 14:27:02,Animal Errante,0,D1906872,Cães Adotaveis,2019-07-27 00:00:00,Adocao,0.0,None,Animal Errante
63647,2019-06-21 14:32:10,Animal Errante,0,D1906868,Sala de Caes D,2019-06-21 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63649,2019-06-21 15:06:25,Moradia Inadequada,0,C1906872,"Colonia Adotavel, Janela",2019-07-05 00:00:00,Adocao,0.0,None,Animal Errante
63650,2019-06-21 15:06:25,Moradia Inadequada,0,C1906873,"Colonia Adotavel, Janela",2019-07-05 00:00:00,Adocao,0.0,None,Animal Errante
63652,2019-06-21 15:37:19,Animal Errante,0,D1906875,Sala de Caes D,2019-06-21 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63653,2019-06-21 17:57:54,Animal Errante,0,D1906876,Sala de Caes D,2019-06-21 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63654,2019-06-21 18:11:54,Animal Errante,0,D1906877,"Sala de Entrada, Caes",2019-06-21 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63655,2019-06-22 12:08:38,Mudança,0,C1906878,Sala de Gatos C,2019-07-02 00:00:00,Adocao,0.0,None,Animal Errante
63656,2019-06-22 14:53:02,Animal Errante,0,C1906879,"Gatos Adotaveis, Colonia Média",2019-07-19 00:00:00,Adocao,0.0,None,Animal Errante
63658,2019-06-22 15:19:17,Incompativel com Outros Animais,0,D1906878,Cães Adotaveis,2019-07-05 00:00:00,Adocao,0.0,None,Animal Errante
63659,2019-06-22 17:05:27,Incompativel com Estilo de Vida do Tutor,0,D1906879,Cães Adotaveis,2019-07-05 00:00:00,Adocao,0.0,None,Animal Errante
63660,2019-06-23 00:05:26,Doente / Ferido,0,C1906874,"Colonia Adotavel, Janela",2019-06-26 00:00:00,Lar Temporario,0.0,2019-07-10 00:00:00,Animal Errante
63660,2019-06-23 00:05:26,Doente / Ferido,0,C1906874,"Colonia Adotavel, Janela",2019-07-19 00:00:00,Adocao,0.0,None,Animal Errante
63661,2019-06-23 09:45:38,Animal Errante,0,D1906881,"Sala de Entrada, Caes",2019-06-23 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63662,2019-06-24 11:28:30,Mudança,0,D1906880,Sala de Caes D,2019-06-29 00:00:00,Transferencia,0.0,None,Animal Errante
63664,2019-06-24 12:03:27,Animal Errante,0,C1906883,Sala de Gatos A,2019-06-25 00:00:00,Lar Temporario,0.0,2019-06-27 00:00:00,Animal Errante
63664,2019-06-24 12:03:27,Animal Errante,0,C1906883,Sala de Gatos A,2019-06-27 00:00:00,Lar Temporario,0.0,None,Animal Errante
63665,2019-06-24 12:03:27,Animal Errante,0,C1906884,"Colonia Adotavel, Janela",2019-06-25 00:00:00,Lar Temporario,0.0,2019-06-27 00:00:00,Animal Errante
63665,2019-06-24 12:03:27,Animal Errante,0,C1906884,"Colonia Adotavel, Janela",2019-06-27 00:00:00,Lar Temporario,0.0,2019-08-22 00:00:00,Animal Errante
63665,2019-06-24 12:03:27,Animal Errante,0,C1906884,"Colonia Adotavel, Janela",2019-08-25 00:00:00,Adocao,0.0,None,Animal Errante
63666,2019-06-24 12:21:49,Mudança,0,C1906881,"Gatos Adotaveis, Colonia Pequena",2019-07-01 00:00:00,Adocao,0.0,None,Animal Errante
63667,2019-06-24 12:31:41,Animal Errante,0,D1906885,Sala de Caes D,2019-06-24 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
63671,2019-06-24 14:47:05,Alergias,0,C1906886,Sala de Gatos A,2019-08-02 00:00:00,Adocao,0.0,None,Animal Errante
63674,2019-06-24 14:45:15,Animal Errante,0,C1906889,Sala de Gatos A,2019-06-26 00:00:00,Solto na Natureza,0.0,None,Animal Errante
63675,2019-06-24 14:47:05,Alergias,0,C1906890,Sala de Gatos A,2019-07-30 00:00:00,Adocao,0.0,None,Animal Errante
63676,2019-06-24 14:45:15,Animal Errante,0,C1906891,"Sala de Entrada, Felinos",2019-06-26 00:00:00,Solto na Natureza,0.0,None,Animal Errante
63677,2019-06-24 14:47:05,Alergias,0,C1906892,Sala de Gatos A,2019-07-31 00:00:00,Adocao,0.0,None,Animal Errante
63678,2019-06-24 14:45:15,Animal Errante,0,C1906893,Sala de Gatos C,2019-06-27 00:00:00,Solto na Natureza,0.0,None,Animal Errante
63679,2019-06-24 15:10:32,Animal Errante,0,C1906894,"Colonia Adotavel, Janela",2019-06-25 00:00:00,Lar Temporario,0.0,2019-08-04 00:00:00,Animal Errante
63679,2019-06-24 15:10:32,Animal Errante,0,C1906894,"Colonia Adotavel, Janela",2019-08-09 00:00:00,Lar Temporario,0.0,2019-08-20 00:00:00,Animal Errante
63679,2019-06-24 15:10:32,Animal Errante,0,C1906894,"Colonia Adotavel, Janela",2019-08-22 00:00:00,Adocao,0.0,None,Animal Errante
63680,2019-06-24 15:10:32,Animal Errante,0,C1906895,"Colonia Adotavel, Janela",2019-06-25 00:00:00,Lar Temporario,0.0,2019-08-04 00:00:00,Animal Errante
63680,2019-06-24 15:10:32,Animal Errante,0,C1906895,"Colonia Adotavel, Janela",2019-08-09 00:00:00,Lar Temporario,0.0,2019-08-20 00:00:00,Animal Errante
63680,2019-06-24 15:10:32,Animal Errante,0,C1906895,"Colonia Adotavel, Janela",2019-08-23 00:00:00,Adocao,0.0,None,Animal Errante
63681,2019-06-24 15:10:32,Animal Errante,0,C1906896,Sala de Gatos A,2019-06-25 00:00:00,Lar Temporario,0.0,2019-07-14 00:00:00,Animal Errante
63682,2019-06-24 15:10:32,Animal Errante,0,C1906897,Sala de Preparacao de Alimentos,2019-06-25 00:00:00,Lar Temporario,0.0,2019-08-01 00:00:00,Animal Errante
63682,2019-06-24 15:10:32,Animal Errante,0,C1906897,Sala de Preparacao de Alimentos,2019-08-10 00:00:00,Lar Temporario,0.0,2019-08-17 00:00:00,Animal Errante
63682,2019-06-24 15:10:32,Animal Errante,0,C1906897,Sala de Preparacao de Alimentos,2019-08-17 00:00:00,Adocao,0.0,None,Animal Errante
63683,2019-06-24 15:10:32,Animal Errante,0,C1906898,"Gatos Adotaveis, Colonia Grande",2019-06-25 00:00:00,Lar Temporario,0.0,2019-08-01 00:00:00,Animal Errante
63683,2019-06-24 15:10:32,Animal Errante,0,C1906898,"Gatos Adotaveis, Colonia Grande",2019-08-02 00:00:00,Adocao,0.0,None,Animal Errante
63684,2019-06-24 15:10:32,Animal Errante,0,C1906899,Escritorio,2019-06-25 00:00:00,Lar Temporario,0.0,2019-08-22 00:00:00,Animal Errante
63685,2019-06-24 15:10:32,Animal Errante,0,C1906900,"Colonia Adotavel, Janela",2019-06-25 00:00:00,Lar Temporario,0.0,2019-08-04 00:00:00,Animal Errante
63685,2019-06-24 15:10:32,Animal Errante,0,C1906900,"Colonia Adotavel, Janela",2019-08-09 00:00:00,Lar Temporario,0.0,2019-08-20 00:00:00,Animal Errante
63685,2019-06-24 15:10:32,Animal Errante,0,C1906900,"Colonia Adotavel, Janela",2019-08-22 00:00:00,Adocao,0.0,None,Animal Errante
63686,2019-06-24 15:33:21,Mudança,0,H1906893,Sala de Preparacao de Alimentos,2019-06-26 00:00:00,Transferencia,0.0,None,Animal Errante
63688,2019-06-24 16:18:24,Incompativel com Estilo de Vida do Tutor,0,D1906894,Sala de Caes D,2019-07-03 00:00:00,Adocao,0.0,None,Animal Errante
63689,2019-06-24 16:39:24,Animal Errante,0,C1906902,"Gatos Adotaveis, Canis",2019-07-10 00:00:00,Adocao,0.0,None,Animal Errante
63690,2019-06-24 16:48:47,Animal Errante,0,C1906903,Sala de Gatos A,2019-06-25 00:00:00,Lar Temporario,0.0,None,Animal Errante
63691,2019-06-24 16:48:47,Animal Errante,0,C1906904,Sala de Gatos A,2019-06-25 00:00:00,Lar Temporario,0.0,None,Animal Errante
63692,2019-06-25 08:41:03,Animal Errante,0,D1906902,Cães Adotaveis,2019-08-17 00:00:00,Adocao,0.0,None,Animal Errante
63693,2019-06-25 12:08:39,Animal Errante,0,C1906905,"Gatos Adotaveis, Colonia de Vidro",2019-07-08 00:00:00,Lar Temporario,0.0,2019-07-30 00:00:00,Animal Errante
63693,2019-06-25 12:08:39,Animal Errante,0,C1906905,"Gatos Adotaveis, Colonia de Vidro",2019-08-02 00:00:00,Adocao,0.0,None,Animal Errante
63694,2019-06-25 12:14:59,Animal Errante,0,C1906906,"Gatos Adotaveis, Colonia Grande",2019-07-25 00:00:00,Adocao,0.0,None,Animal Errante
63697,2019-06-25 12:47:17,Animal Errante,0,C1906908,Sala de Gatos B,2019-07-10 00:00:00,Transferencia,0.0,None,Animal Errante
63698,2019-06-25 13:04:10,Animal Errante,0,C1906909,"Gatos Adotaveis, Colonia Pequena",2019-07-25 00:00:00,Adocao,0.0,2019-07-30 00:00:00,Animal Errante
63698,2019-06-25 13:04:10,Animal Errante,0,C1906909,"Gatos Adotaveis, Colonia Pequena",2019-08-01 00:00:00,Adocao,0.0,None,Animal Errante
63699,2019-06-25 13:04:10,Animal Errante,0,C1906910,"Gatos Adotaveis, Colonia Média",2019-08-16 00:00:00,Adocao,0.0,None,Animal Errante
63700,2019-06-25 13:04:10,Animal Errante,0,C1906911,"Gatos Adotaveis, Colonia de Vidro",2019-07-30 00:00:00,Lar Temporario,0.0,2019-08-25 00:00:00,Animal Errante
63701,2019-06-25 13:04:10,Animal Errante,0,C1906912,"Gatos Adotaveis, Canis",2019-07-19 00:00:00,Adocao,0.0,None,Animal Errante
63702,2019-06-25 12:08:39,Animal Errante,0,C1906913,"Colonia Adotavel, Janela",2019-07-11 00:00:00,Adocao,0.0,None,Animal Errante
63703,2019-06-25 12:08:39,Animal Errante,0,C1906914,"Gatos Adotaveis, Colonia Pequena",2019-07-08 00:00:00,Lar Temporario,0.0,2019-07-30 00:00:00,Animal Errante
63703,2019-06-25 12:08:39,Animal Errante,0,C1906914,"Gatos Adotaveis, Colonia Pequena",2019-08-02 00:00:00,Adocao,0.0,None,Animal Errante
63704,2019-06-25 12:08:39,Animal Errante,0,C1906915,"Gatos Adotaveis, Colonia Pequena",2019-07-08 00:00:00,Lar Temporario,0.0,2019-07-30 00:00:00,Animal Errante
63704,2019-06-25 12:08:39,Animal Errante,0,C1906915,"Gatos Adotaveis, Colonia Pequena",2019-08-02 00:00:00,Adocao,0.0,None,Animal Errante
63705,2019-06-25 12:08:39,Animal Errante,0,C1906916,"Gatos Adotaveis, Colonia Pequena",2019-07-08 00:00:00,Lar Temporario,0.0,2019-07-30 00:00:00,Animal Errante
63705,2019-06-25 12:08:39,Animal Errante,0,C1906916,"Gatos Adotaveis, Colonia Pequena",2019-08-01 00:00:00,Adocao,0.0,None,Animal Errante
63707,2019-06-25 14:41:39,Incapacidade Financeira,0,C1906917,"Gatos Adotaveis, Colonia de Vidro",2019-07-30 00:00:00,Lar Temporario,0.0,2019-08-25 00:00:00,Animal Errante
63708,2019-06-25 14:50:16,Entrega de Ninhada,0,C1906918,"Gatos Adotaveis, Colonia de Vidro",2019-07-30 00:00:00,Lar Temporario,0.0,2019-08-24 00:00:00,Animal Errante
63708,2019-06-25 14:50:16,Entrega de Ninhada,0,C1906918,"Gatos Adotaveis, Colonia de Vidro",2019-08-28 00:00:00,Adocao,0.0,None,Animal Errante
63709,2019-06-25 14:50:16,Entrega de Ninhada,0,C1906919,"Gatos Adotaveis, Colonia Pequena",2019-07-05 00:00:00,Adocao,0.0,None,Animal Errante
63710,2019-06-25 15:50:34,Incompativel com Estilo de Vida do Tutor,0,D1906920,Cães Adotaveis,2019-07-09 00:00:00,Adocao,0.0,None,Animal Errante
63711,2019-06-25 16:16:01,Incompativel com Estilo de Vida do Tutor,0,B1906921,Recepcao,2019-06-28 00:00:00,Adocao,0.0,None,Animal Errante
63712,2019-06-25 16:17:28,Incompativel com Estilo de Vida do Tutor,0,C1906922,"Gatos Adotaveis, Canis",2019-06-29 00:00:00,Adocao,0.0,None,Animal Errante
63713,2019-06-25 16:18:13,Incompativel com Estilo de Vida do Tutor,0,S1906923,Escritorio,2019-06-29 00:00:00,Adocao,0.0,None,Animal Errante
63714,2019-06-25 16:17:28,Incompativel com Estilo de Vida do Tutor,0,C1906924,"Gatos Adotaveis, Canis",2019-07-02 00:00:00,Adocao,0.0,None,Animal Errante
63715,2019-06-25 18:02:08,Animal Errante,0,C1906920,"Gatos Adotaveis, Colonia Pequena",2019-06-29 00:00:00,Lar Temporario,0.0,2019-08-08 00:00:00,Animal Errante
63715,2019-06-25 18:02:08,Animal Errante,0,C1906920,"Gatos Adotaveis, Colonia Pequena",2019-08-09 00:00:00,Adocao,0.0,None,Animal Errante
63716,2019-06-25 18:02:08,Animal Errante,0,C1906921,"Gatos Adotaveis, Canis",2019-06-29 00:00:00,Lar Temporario,0.0,2019-08-08 00:00:00,Animal Errante
63716,2019-06-25 18:02:08,Animal Errante,0,C1906921,"Gatos Adotaveis, Canis",2019-08-10 00:00:00,Adocao,0.0,None,Animal Errante
63717,2019-06-25 18:02:08,Animal Errante,0,C1906923,"Gatos Adotaveis, Canis",2019-06-29 00:00:00,Lar Temporario,0.0,2019-08-08 00:00:00,Animal Errante
63717,2019-06-25 18:02:08,Animal Errante,0,C1906923,"Gatos Adotaveis, Canis",2019-08-10 00:00:00,Adocao,0.0,None,Animal Errante
63718,2019-06-25 18:50:02,Animal Errante,0,C1906925,"Gatos Adotaveis, Canis",2019-08-17 00:00:00,Adocao,0.0,None,Animal Errante
63719,2019-06-25 18:50:02,Animal Errante,0,C1906926,"Gatos Adotaveis, Colonia de Vidro",2019-08-20 00:00:00,Adocao,0.0,None,Animal Errante
63720,2019-06-26 10:25:21,Abandonado,0,S1906927,Recepcao,2019-07-12 00:00:00,Adocao,0.0,None,Animal Errante
63721,2019-06-26 11:09:45,Incapacidade Financeira,0,D1906925,Escritorio,2019-06-26 00:00:00,Lar Temporario,0.0,2019-06-27 00:00:00,Animal Errante
63721,2019-06-26 11:09:45,Incapacidade Financeira,0,D1906925,Escritorio,2019-07-06 00:00:00,Lar Temporario,0.0,2019-07-31 00:00:00,Animal Errante
63721,2019-06-26 11:09:45,Incapacidade Financeira,0,D1906925,Escritorio,2019-07-31 00:00:00,Adocao,0.0,None,Animal Errante
63723,2019-06-26 12:16:04,Animal Errante,0,C1906991,"Gatos Adotaveis, Colonia Grande",2019-07-21 00:00:00,Adocao,0.0,None,Animal Errante
63724,2019-06-26 12:16:04,Animal Errante,0,C1906928,"Colonia Adotavel, Janela",2019-06-29 00:00:00,Lar Temporario,0.0,2019-07-11 00:00:00,Animal Errante
63724,2019-06-26 12:16:04,Animal Errante,0,C1906928,"Colonia Adotavel, Janela",2019-07-13 00:00:00,Adocao,0.0,None,Animal Errante
63725,2019-06-26 12:16:04,Animal Errante,0,C1906992,"Colonia Adotavel, Janela",2019-06-29 00:00:00,Lar Temporario,0.0,2019-07-11 00:00:00,Animal Errante
63725,2019-06-26 12:16:04,Animal Errante,0,C1906992,"Colonia Adotavel, Janela",2019-07-17 00:00:00,Adocao,0.0,None,Animal Errante
63726,2019-06-26 12:25:12,Apoio Policial,0,D1906926,Cães Adotaveis,2019-06-29 00:00:00,Lar Temporario,0.0,2019-07-01 00:00:00,Animal Errante
63726,2019-06-26 12:25:12,Apoio Policial,0,D1906926,Cães Adotaveis,2019-07-05 00:00:00,Adocao,0.0,None,Animal Errante
63727,2019-06-26 12:56:41,Animal Errante,0,C1906930,Sala de Gatos A,2019-07-05 00:00:00,Lar Temporario,0.0,None,Animal Errante
63728,2019-06-26 13:42:38,Incompativel com Outros Animais,0,C1906931,Sala de Gatos B,2019-06-29 00:00:00,Transferencia,0.0,None,Animal Errante
63729,2019-06-26 12:56:41,Animal Errante,0,C1906932,"Colonia Adotavel, Janela",2019-07-05 00:00:00,Lar Temporario,0.0,2019-08-05 00:00:00,Animal Errante
63729,2019-06-26 12:56:41,Animal Errante,0,C1906932,"Colonia Adotavel, Janela",2019-08-11 00:00:00,Adocao,0.0,None,Animal Errante
63730,2019-06-26 12:56:41,Animal Errante,0,C1906933,"Colonia Adotavel, Janela",2019-07-05 00:00:00,Lar Temporario,0.0,2019-08-05 00:00:00,Animal Errante
63730,2019-06-26 12:56:41,Animal Errante,0,C1906933,"Colonia Adotavel, Janela",2019-08-11 00:00:00,Adocao,0.0,None,Animal Errante
63731,2019-06-26 12:56:41,Animal Errante,0,C1906934,"Colonia Adotavel, Janela",2019-07-05 00:00:00,Lar Temporario,0.0,2019-08-05 00:00:00,Animal Errante
63731,2019-06-26 12:56:41,Animal Errante,0,C1906934,"Colonia Adotavel, Janela",2019-08-13 00:00:00,Adocao,0.0,None,Animal Errante
63732,2019-06-26 12:56:41,Animal Errante,0,C1906935,"Colonia Adotavel, Janela",2019-07-05 00:00:00,Lar Temporario,0.0,2019-08-05 00:00:00,Animal Errante
63732,2019-06-26 12:56:41,Animal Errante,0,C1906935,"Colonia Adotavel, Janela",2019-08-07 00:00:00,Adocao,0.0,None,Animal Errante
63733,2019-06-26 15:58:50,Captura / Castracao / Soltura (TNR),0,C1906936,"Colonia Adotavel, Janela",2019-07-16 00:00:00,Adocao,0.0,None,Animal Errante
